col3,col33,col47,col65,col109,col121,col177,col197,col217,col229,col245,col261,col285,col305,col317,col365,col385,col405,col425,col445,col473,col493,col617,col641,col661,col681,col701,col713,col741,col761,col833,col853,col873,col893,col913,col933,col953,col973,col993,col1013,col1025,col1077,col1105,col1149,col1181,col1189,col1193,col1209,col1253,col1289,col1309,col1330,col1341,col1349,col1353,col1357,col1361,col1369,col1373,col1389,col1409,col1429,col1682,col1708,col1807,col1822,col1977,col1999,col2049,col2052,col2071,col2143,col2199,col2273,col2295,col2345,col2348,col2543,col2575,col2590,col2591,col2663
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6805503.1,14.5,199009.0,,36.95,4750000.0,302.0,302.0,6175000.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6609876.12,7.75,251513.0,,29.11,5626894.0,,360.0,5617000.0,0.2575486366080661
,,,,,,,,,0.75,,,,,,,,,,,56.1794,37.6171,0.8421052631578947,4199149.105263158,4468290.368421053,176958.94736842104,20952.84210526316,32.89,0.1578947368421052,6.684210526315789,,936131.0,,30.0,4160585.0,,,,1310700.0,,,13.5,755000.0,0.0666666666666666,,,,,,,2.0,17.0,,,,,33.7,33.70000076293945,33.7,4911270.0,,,,,,,8.0,187646.0,,,25.97,1.31,4863166.62,8.0,187646.0,,25.97,3000000.0,240.0,240.0,3000000.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9631017.32,8.0,174468.0,,2.0,8550000.0,,336.0,8528340.0,0.2570165748042274
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7362640.21,10.0,142000.0,,2.0,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7362640.21,10.0,142000.0,,2.0,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5257177.52,6.0,151215.0,,33.65,4300000.0,360.0,360.0,4731459.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4304877.16,23.0,198987.0,,21.17,5660200.0,362.0,362.0,3650000.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,59.8983,30.2618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5222895.74,3.0,102405.0,,2.0,,,,,0.2562613816564786
,,,,,0.125,,,,,0.9411764705882352,0.0588235294117647,2.235294117647059,2.235294117647059,82.0,10.133333333333333,20.73333333333333,16226958.666666666,17361780.266666666,6.352941176470588,55.7483,37.6171,,17806850.0,18083050.0,240084.0,52010.0,82.9,3.0,13.0,,,,,,,,,,,,,,,6.9,3.624782629635023,3.65,316471.9347826087,0.0454545454545454,,,,,,,,,,,,,,,,,,-1.0,87633.0,,,2.53,,190540.34,-1.0,87633.0,,2.0,8000000.0,,240.0,10400000.0,0.2560610222605129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14080688.7,12.0,291734.0,,2.0,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3625160.61,10.0,176091.0,,22.35,,,,,0.2623750643212545
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4255708.8,6.0,109000.0,,2.0,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4255708.8,6.0,109000.0,,2.0,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6106914.16,8.0,177089.0,,36.3,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5772252.34,16.0,174099.0,,34.9,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4332473.63,10.0,174304.0,,26.51,,,,,0.2562613816564786
,,,,17.0,0.0714285714285714,,,,,,,,,,,,,,,59.8983,30.2618,,5486281.0,5729822.0,175561.0,24021.0,31.25,,9.0,,,,25.0,,5000000.0,1500000.0,,,,,,,,,,,,,,9.0,16.0,,,,,31.25,31.25,31.25,5486281.0,,,,,,,9.0,175561.0,,,31.25,0.9,6053859.55,9.0,175561.0,,31.25,4852914.0,240.0,240.0,,0.2569190620677391
,,,,,,,,,,,,,,,,,,,,59.8983,30.2618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,174609.0,,,24.19,1.27,5179637.74,4.0,174609.0,,24.19,,254.0,254.0,4402000.0,0.2572174233749946
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5143636.9,27.0,115947.0,,2.0,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,55.7483,37.6171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,225611.0,,2.0,51.15,,13376320.22,17.0,225611.0,,2.0,11378223.0,360.0,360.0,11378223.0,0.2570165748042274
,,,,,,,,,,,,,,,,,,,,59.8983,30.2618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,193890.0,,,23.88,1.38,5439694.29,10.0,193890.0,,23.88,4809478.0,360.0,360.0,4900000.0,0.2714430358364594
,,,0.2222222222222222,,,,,,,0.3333333333333333,0.5,0.5,2.0,25.0,1.5,30.0,6210725.5,14234489.5,241.5,54.3693,77.3017,0.5,7897477.5,7802169.5,298413.0,25266.0,26.47,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,274371.0,,,26.47,,6965397.4,8.0,274371.0,,26.47,,,,,0.2750272694514744
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,182605.0,,,31.25,1.34,4995203.05,2.0,182605.0,,27.41,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9969901.09,4.0,347129.0,,30.3,,,,,0.2562613816564786
,,,,22.0,0.037037037037037,,,,,,,,,,,,,,,59.8983,30.2618,,6335168.5,6650696.5,168253.0,21563.0,38.34,,10.0,,,,30.0,,6368443.0,955266.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,168895.0,,,38.34,1.48,6506195.5,10.0,168895.0,,38.34,7338500.0,361.0,361.0,5530000.0,0.2580071201006573
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8065545.1,12.0,251607.0,,29.89,6450000.0,242.0,242.0,7755636.0,0.2560610222605129
,,,,,,,,,,,,,,,,,,,,59.8983,30.2618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3751181.06,2.0,177013.0,,20.67,3000000.0,360.0,360.0,3000000.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9229914.64,20.0,167179.0,,2.0,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17089514.42,9.0,317217.0,,2.0,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17089514.42,9.0,317217.0,,2.0,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,90.0,17000000.0,17000000.0,,,,,,,15011150.47,29.0,176075.0,,4.0,11960000.0,278.0,278.0,11960000.0,0.2352241458942216
,,,,,,,,,,,,2.0,2.0,41.8,2.0,29.0,7867376.142857143,15547915.42857143,223.7142857142857,55.7483,37.6171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,188730.0,,2.0,58.46,2.34,11090432.03,4.0,188730.0,,2.0,,,,,0.2618501048698823
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8023214.43,3.0,170713.0,,2.0,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5880050.01,3.0,161991.0,,39.79,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22996827.28,19.0,347170.0,,2.0,,,,,0.3218980310661298
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8526707.64,5.0,212902.0,,36.64,4969838.0,362.0,362.0,4969838.0,0.2569190620677391
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5417920.32,19.0,165588.0,,34.48,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15895653.8,4.0,260649.0,,2.0,13370000.0,240.0,240.0,13370000.0,0.2570165748042274
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,272264.0,,,34.6,1.4,8945463.88,9.0,272264.0,,34.6,7875399.0,360.0,360.0,7155601.0,0.2580071201006573
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4575380.24,13.0,166208.0,,28.15,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6659899.85,15.0,184083.0,,35.65,5240000.0,240.0,240.0,5240000.0,0.2583580733811902
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,229442.0,,,36.64,2.26,10082594.95,6.0,229442.0,,36.64,8755000.0,336.0,336.0,8755000.0,0.2583063057396068
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14737841.38,8.0,379638.0,,37.4,,,,,0.2569190620677391
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6345847.38,6.2,214429.0,,38.55,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9386402.66,2.0,163786.0,,2.0,7986903.0,312.0,312.0,10382973.9,0.2560610222605129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4165238.09,9.0,166596.0,,25.83,,,,,0.2572174233749946
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3734769.39,9.0,178341.0,,22.1,2945000.0,240.0,240.0,2945000.0,0.257674629497707
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5979059.53,7.0,153568.0,,34.89,4800000.0,240.0,240.0,6000000.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16280016.87,13.0,404077.0,,1.3333333333333333,14000000.0,181.5,181.5,14969500.0,0.2570165748042274
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,188417.0,,,24.84,1.54,10000.0,16.0,188417.0,,24.84,5384598.0,362.0,362.0,5384598.0,0.2569190620677391
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6892615.01,24.857142857142858,253670.0,,1.75,3139500.0,180.0,180.0,3139500.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6380942.04,18.0,132210.0,,2.0,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5998283.49,8.0,160023.0,,35.42,1863000.0,120.0,120.0,2421338.0,0.2569190620677391
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4317014.53,14.75,210351.0,,26.47,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7035316.56,9.0,189584.0,,33.79,5300000.0,240.0,240.0,6820000.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7451672.61,7.0,156414.0,,2.0,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4919796.83,17.0,217092.0,,21.53,3929796.0,,360.0,3919.0,0.2569190620677391
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3798142.0,7.0,232572.0,,26.14,,,,,0.2595523958123921
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6302128.56,6.0,227773.18,,37.88,,,,,0.2632204921348629
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4291952.94,6.0,185589.0,,23.18,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7289194.46,12.0,155104.0,,2.0,8065000.0,182.0,182.0,8065000.0,0.2560610222605129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.2,257194.0,,2.0,55.67,3.05,10530400.1,29.0,215150.0,,2.0,,,,,0.2664942322928978
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2900000.0,17.0,120381.9,,24.09,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13852684.98,13.4,185652.0,,2.2,11000000.0,330.0,330.0,12000000.0,0.2560610222605129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8616454.77,30.0,173879.0,,2.0,6894262.0,240.0,240.0,7020000.0,0.2560610222605129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5690888.84,11.0,156447.0,,34.15,4543000.0,240.0,240.0,4543000.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14463272.18,17.0,247720.0,,2.0,,,,,0.2569190620677391
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11457348.88,3.0,178471.0,,3.0,9167249.0,242.0,242.0,9360000.0,0.2560610222605129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6663849.08,8.0,182465.0,,32.51,6467302.0,360.0,360.0,5664272.0,0.2573476190144638
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6152805.31,2.0,216691.0,,29.02,,,,,0.2663189585980754
,,,0.0555555555555555,,,,,,,0.75,0.25,,0.238095238095238,20.74,4.0,15.5,4376390.75,8973281.0,369.5,58.0041,61.4313,0.5,4551642.0,4731483.5,219462.0,14914.0,20.74,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,218543.0,,,21.73,1.36,4056489.76,15.0,203574.0,,21.68,3751461.4,240.0,240.0,3448016.0,0.2641135884398848
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000.0,22.0,174261.0,3.0,3.0,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2165726.97,,102000.0,,23.26,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,167207.0,,,34.84,1.62,5815491.88,8.0,167207.0,,34.84,5280000.0,240.0,240.0,5280000.0,0.2569190620677391
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,260232.0,,,25.39,2.67,6712187.34,15.0,260232.0,,25.39,,,,,0.2572174233749946
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3050687.5,6.0,87500.0,,36.7,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5428575.55,16.0,163499.0,,34.95,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4510880.63,6.0,147611.0,,32.72,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,174427.0,,,38.38,0.9,8496608.66,4.0,174281.0,,38.38,7000000.0,288.0,288.0,7000000.0,0.2610177562891196
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7944810.2,2.0,151790.0,,2.0,6650000.0,360.0,360.0,8790000.0,0.2560610222605129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12259916.9,9.0,169736.0,,3.0,9815625.0,242.0,242.0,10000000.0,0.2560610222605129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3223806.64,28.0,93200.0,,35.66,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5297739.53,6.833333333333333,116342.24,,2.0,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4267986.57,18.75,192343.0,,22.2,4466000.0,,362.0,3625986.0,0.2555248966757754
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,173627.0,,,31.19,0.9,5405426.13,2.0,173627.0,,31.19,2915000.0,360.0,360.0,3000000.0,0.2569190620677391
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5922658.74,14.0,177602.0,,35.13,5100000.0,,228.0,5100000.0,0.2572174233749946
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4603869.3,23.0,128136.0,,2.0,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4603869.3,18.2,197446.0,,1.6,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4603869.3,18.2,197446.0,,1.6,,,,,0.2562613816564786
,,,,,0.6,,,0.75,,0.1428571428571428,0.8571428571428571,0.5714285714285714,2.7142857142857144,58.95,,23.0,4057812.0,20934128.85714286,2450.1428571428573,68.9702,33.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6469580.88,5.0,116465.0,,2.0,,,,,0.257674629497707
,,,,,,,,,,,,,,,,,,,,53.1785,50.1267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,415556.0,,,26.5,,11213214.42,12.0,415556.0,,26.5,,,,,0.2687907968053002
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3972194.93,6.0,169432.0,,23.13,4692870.0,230.0,230.0,3574894.0,0.2480595237377724
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8947091.74,16.0,311404.0,,30.5,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,208267.0,,,20.6,1.17,4254618.4,2.0,208267.0,,20.6,3000000.0,240.0,240.0,3000000.0,0.2569190620677391
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4603319.55,7.0,153493.0,,30.09,3000000.0,,360.0,3000000.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13895114.05,5.8,183605.0,,3.0,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15107439.96,9.0,414158.0,,36.0,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6254444.89,23.0,169666.0,,35.24,4580000.0,,240.0,6000000.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8042056.28,9.0,152279.0,,2.0,8061273.0,,218.0,8061273.0,0.2567183659523679
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9929930.05,3.0,166488.0,,2.0,8436000.0,240.0,240.0,8436000.0,0.2567183659523679
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,311807.0,,2.0,51.6,,16731722.62,10.0,311807.0,,2.0,,,,,0.2572174233749946
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4306861.56,6.0,166030.0,,25.64,3834270.0,336.0,336.0,3834270.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009797.39,9.0,234867.0,,25.83,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7522790.86,13.0,138368.68,,2.0,5622000.0,302.0,302.0,9859000.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,339762.0,,,21.7,,8220108.48,6.0,339762.0,,21.7,6800000.0,360.0,360.0,6800000.0,0.3142292211047982
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3585765.0,26.0,86300.0,,41.55,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3585765.0,26.0,86300.0,,41.55,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,59.8983,30.2618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4986630.95,7.0,152043.0,,30.09,4200000.0,,360.0,5455000.0,0.2604709149605745
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4893945.31,21.0,200308.0,,21.55,4414000.0,360.0,360.0,4414000.0,0.2567636136834121
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6300181.48,16.5,188509.0,,1.5,4800000.0,,212.0,2502445.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000006.0,6000006.0,,,,,,,10626447.72,12.0,172814.0,,2.0,8507247.0,,360.0,10617462.0,0.2560610222605129
